Wallet_id,Balanced,Owner_ID,Credit_Card_ID,Debit_Card_ID,Bank_Number
W000000909,67976.4,U000001494,0887-7080-4546-7245,2567-6412-1382-0272,763-861688-2
W000000910,199300.53,U000000552,7182-8922-2452-8525,9472-4732-5944-3930,776-446207-9
W000000911,146179.11,U000001604,1414-7477-5765-2548,4087-4431-7954-7529,225-907986-1
W000000912,208349.8,U000000538,9984-4740-3717-3623,0993-1619-5276-7346,993-598176-3
W000000913,340175.79,U000000290,9016-2149-8776-2880,5399-3962-4676-6103,637-978309-2
W000000914,28541.7,U000001449,6990-1465-8451-7618,2097-4149-7783-2742,846-078099-5
W000000915,324314.77,U000000883,0471-8295-9497-6418,2923-3741-6723-5622,616-040786-3
W000000916,447853.91,U000001357,9760-8479-3612-8487,1686-1880-7541-2106,833-669436-4
W000000917,487746.09,U000001265,5292-4415-1877-8485,2420-4177-4086-6153,239-574415-9
W000000918,462421.7,U000000755,5025-5859-9089-1167,8550-2532-7590-2849,983-200808-0
W000000919,222300.54,U000000812,5059-5353-8097-4483,6659-1499-6899-1760,192-992900-0
W000000920,181621.23,U000001972,6667-8301-0547-4238,4429-7852-2310-4712,638-914147-1
W000000921,64578.72,U000001973,8754-7373-6036-6548,1190-2993-4050-0974,457-880996-1
W000000922,37904.26,U000000741,6157-8006-9897-7894,3469-0273-8658-9933,045-096344-3
W000000923,141445.17,U000000504,5938-9903-1892-6983,4001-5940-6838-8049,085-949027-7
W000000924,83549.24,U000001479,1228-1898-5733-8606,2209-3746-7052-4960,937-645875-8
W000000925,149190.89,U000001272,1716-9724-7845-4161,7916-4313-9867-9489,494-255204-8
W000000926,457873.44,U000000239,8664-1541-0956-2889,6991-9168-4663-2531,204-518905-7
W000000927,144710.55,U000001331,1467-0612-0910-0868,3291-5710-0239-8813,193-578027-1
W000000928,32423.99,U000000451,7479-6816-4344-5001,7704-8124-3214-7084,665-811843-7
W000000929,122825.54,U000000213,1463-1191-6109-5545,8469-2732-7014-8241,234-382198-3
W000000930,13453.95,U000001736,1223-9079-6923-5524,0353-6870-6931-5693,038-498779-7
W000000931,23101.08,U000001132,1623-9050-5764-8152,3174-4802-1075-3282,371-160119-9
W000000932,1134.16,U000000223,7617-6881-8986-5066,2140-0549-1786-5691,122-240022-3
W000000933,154857.57,U000001790,6727-0278-5557-7322,0441-7008-1098-8276,531-942910-2
W000000934,474091.95,U000001430,3010-4698-3412-3274,7853-1308-2516-5082,483-722653-3
W000000935,136889.55,U000001072,2549-2919-8207-4445,9969-3868-3376-3245,155-145244-8
W000000936,2242.9,U000000023,4869-7857-0485-3068,2422-2218-9176-4050,681-665815-8
W000000937,354081.89,U000000397,0942-6941-9077-4481,5508-5247-1974-4413,834-824876-8
W000000938,127582.21,U000001833,2605-0391-2541-8129,6988-7178-5500-9804,745-321615-1
W000000939,14044.47,U000001954,5088-3658-7945-1040,1417-2458-4058-1822,500-054553-6
W000000940,473272.37,U000001151,2943-3573-7004-6604,6429-2594-3662-5892,625-652371-4
W000000941,457459.44,U000000638,1916-8452-5728-8826,7557-1356-8940-7886,379-990989-8
W000000942,181852.35,U000001423,8063-1672-3553-1873,3830-9863-3315-4467,203-415929-4
W000000943,45250.74,U000000983,8721-6399-2925-7924,9213-6159-0648-1525,648-273684-7
W000000944,213868.97,U000000031,7978-7429-5009-1430,5408-5425-2194-6657,087-128418-3
W000000945,334003.33,U000000928,3708-5586-0395-6624,5191-9826-6646-9761,652-574166-8
W000000946,444997.84,U000000827,3652-7904-6204-4419,5628-9541-3841-5547,674-487541-9
W000000947,90186.37,U000001062,7863-8155-7017-1085,1905-1760-6586-7765,182-037038-1
W000000948,83494.51,U000001116,8475-5831-8551-2767,7042-1741-5651-1015,069-914971-2
W000000949,197824.41,U000001134,8598-5001-0857-9307,0693-3678-6514-1835,880-109954-6
W000000950,152613.96,U000001249,5924-7225-6783-5160,9066-9047-1496-3864,397-838510-7
W000000951,58285.17,U000001983,8008-2918-3884-0946,3171-7512-4559-0238,750-527420-8
W000000952,340821.52,U000001489,6894-9218-1176-4947,2097-4145-8377-2309,200-292532-2
W000000953,214548.75,U000000715,1734-9768-4726-0702,4545-4081-1170-5983,154-614151-1
W000000954,57697.13,U000001140,2919-2183-3506-3701,0358-1632-2756-3570,476-097547-9
W000000955,161084.11,U000000806,1223-9079-6923-5524,4332-9337-6341-3516,272-722974-4
W000000956,386850.1,U000000870,3134-4438-3690-7400,2626-0626-9112-0385,149-225294-4
W000000957,223236.4,U000001705,4614-5846-5604-5865,1964-2173-6947-3476,478-001414-1
W000000958,92360.82,U000000322,7926-5490-5901-1618,7557-1356-8940-7886,583-534588-3
W000000959,489009.84,U000000624,9164-3924-5713-6699,5399-3962-4676-6103,113-533515-6
W000000960,16894.29,U000001888,2838-6464-7565-1220,5378-1416-2285-1635,466-413105-3
W000000961,113710.73,U000001073,1073-4208-6900-2652,3541-5487-2598-8591,743-189606-9
W000000962,374893.66,U000000386,1120-5208-1150-2228,0842-5527-1185-8910,836-591770-1
W000000963,127670.95,U000000299,5672-9807-6647-9483,4808-0603-8019-0651,486-935829-9
W000000964,144703.87,U000000924,3388-5483-3594-5805,0288-8327-0667-8001,569-955886-9
W000000965,64244.73,U000001141,6080-7727-6048-4648,1405-2082-1832-9867,912-299357-4
W000000966,194422.72,U000000260,9478-4693-3167-9892,9990-2234-7918-5511,581-098256-3
W000000967,56536.62,U000000473,9938-6491-2509-6586,3817-1572-0760-1319,455-425505-8
W000000968,61862.16,U000000499,1405-8859-2986-4640,0399-6427-2164-5382,128-056313-5
W000000969,145912.69,U000001168,3502-4523-8750-5418,6472-6475-8158-2250,511-385094-0
W000000970,364824.75,U000001866,9113-3458-5166-0481,8314-2365-4254-4756,769-140041-2
W000000971,309179.03,U000000946,0185-9990-5139-7209,4707-4192-8463-3803,897-199642-6
W000000972,249865.09,U000001353,3706-2241-6859-6840,7891-0298-3393-9097,637-978309-2
W000000973,55744.16,U000001772,3907-5192-5404-6692,7044-3062-7097-5094,435-541320-8
W000000974,360989.45,U000000391,4633-4755-7260-8753,1289-1572-1798-4236,503-003424-9
W000000975,342377.61,U000000936,6983-2118-2506-3023,9586-1454-4894-0305,575-655115-9
W000000976,124350.27,U000000171,4831-4768-6351-6938,9121-6560-5300-0659,367-470835-1
W000000977,238783.21,U000001955,4831-0160-4441-8756,2103-1805-5434-4016,162-974083-0
W000000978,80290.47,U000001801,0759-6704-5472-5583,9512-0292-5138-7435,314-030284-8
W000000979,128501.3,U000001843,3398-9426-4252-8502,0250-4005-9736-3220,849-768878-6
W000000980,195087.1,U000000655,3134-4438-3690-7400,1146-5849-7063-8537,037-218123-0
W000000981,207457.08,U000000698,4227-9986-7533-7179,4663-3050-9691-5103,541-075220-8
W000000982,342832.33,U000000797,0759-6704-5472-5583,7076-6086-7033-3678,094-491731-5
W000000983,353197.65,U000000778,7560-5324-7422-4390,6685-9970-0515-0490,337-099224-5
W000000984,63306.67,U000001749,2987-3797-7651-2173,8631-8703-1229-0730,289-308127-7
W000000985,302045.25,U000001556,4399-7581-4241-2243,8930-7128-4157-3389,221-956046-6
W000000986,235918.32,U000001454,5574-7335-7933-4942,4304-9297-7536-6756,204-241283-8
W000000987,121551.96,U000001937,6727-0278-5557-7322,7792-3335-3816-1765,570-962918-9
W000000988,398344.7,U000000663,2695-8247-7954-8179,3908-8313-7624-0348,667-424038-7
W000000989,48342.01,U000000390,1158-8628-5817-5935,7969-3569-5736-4675,564-352780-9
W000000990,57639.34,U000000176,9096-7535-9843-2609,7361-7141-5442-0769,838-138496-2
W000000991,315800.91,U000000471,7088-3216-2845-6405,4212-7937-0288-7006,032-957705-1
W000000992,42936.8,U000001861,4906-9029-8093-4276,5170-4341-9194-8169,689-723242-7
W000000993,264317.16,U000000415,5082-7978-8743-3591,0837-2146-8751-7100,213-221994-3
W000000994,249638.23,U000000690,7008-3658-3697-2660,9213-6159-0648-1525,608-982920-2
W000000995,139984.85,U000000395,5976-1696-8162-4536,3263-1565-1073-5678,994-649995-7
W000000996,454777.06,U000000106,1063-4235-2297-0980,7916-0798-8637-3830,704-378678-6
W000000997,243382.83,U000000277,1734-9768-4726-0702,9565-2617-5925-1288,664-103538-9
W000000998,41855.9,U000000164,8687-9097-6275-3177,9307-0950-8291-3410,927-118143-6
W000000999,160277.01,U000001323,5316-3596-2965-3510,4995-4815-0902-5901,443-929841-3
W000001000,138890.58,U000001647,5131-1546-8173-0760,3978-6932-9022-7387,083-065282-9
W000001001,42208.57,U000001410,8379-0904-1205-0398,2232-6491-1466-2208,818-243856-5
W000001002,41261.22,U000000310,9850-2285-9174-3420,1944-2263-9521-1272,396-406923-1
W000001003,85330.41,U000001547,1784-5416-2759-8661,4084-6431-3910-5019,079-910179-2
W000001004,345562.41,U000000162,2741-0036-5969-9813,8114-5231-8629-7752,901-895122-4
W000001005,134504.48,U000001854,1916-8452-5728-8826,4605-2960-3448-8691,605-715882-1
W000001006,170317.12,U000001223,7180-5906-6915-8860,2948-3249-8731-1345,597-943427-9
W000001007,498761.02,U000000887,3398-9426-4252-8502,2077-8192-0066-3857,943-659602-2
W000001008,426717.04,U000001470,1432-2324-4643-4901,2626-0626-9112-0385,182-833450-0
W000001009,97673.53,U000000759,4152-6922-0197-8764,2365-0385-7431-2367,544-756732-3
W000001010,147103.85,U000000570,5587-7632-5870-4009,9361-6411-2528-8697,795-228775-8
W000001011,288631.91,U000001098,1581-2635-0839-9806,2017-8837-0385-7645,993-598176-3
W000001012,151370.41,U000000621,0095-4458-9806-7138,3996-4224-9175-7434,283-200108-2
W000001013,399282.69,U000001887,5316-3596-2965-3510,5823-4216-8281-5239,475-837162-4
W000001014,41520.15,U000000988,6002-0142-9506-4168,4731-6656-0650-5473,393-997226-7
W000001015,493686.43,U000001875,2235-6985-8899-0880,7068-8951-2442-8102,093-585419-8
W000001016,388126.82,U000001751,9186-2373-6151-2927,3488-1354-6886-2335,633-878493-1
W000001017,171087.92,U000001156,1587-2685-4928-3783,7620-2819-5260-7298,760-213858-2
W000001018,279191.32,U000001228,0878-7508-0319-6115,9630-5211-7219-0965,256-485741-4
W000001019,192822.97,U000000536,1579-1688-2344-5394,3513-5959-7367-0977,014-497888-2
W000001020,365552.92,U000001660,7739-7404-1087-9489,9032-7888-1715-6882,526-479160-6
W000001021,65213.35,U000000093,4399-7581-4241-2243,7093-2676-7485-4225,492-016633-0
W000001022,355677.21,U000001050,8227-8470-4929-4214,3862-7971-3797-2154,527-781447-9
W000001023,441762.87,U000001166,6139-4232-2143-9009,9256-0735-3788-2149,507-414110-7
W000001024,361301.61,U000001483,7935-5853-3567-5802,5656-8902-3781-0292,834-824876-8
W000001025,373159.38,U000001599,3188-7750-9652-2378,6816-1102-5821-9176,087-453421-6
W000001026,406325.2,U000001356,4947-7954-6212-9411,5335-7517-9668-0382,685-355687-9
W000001027,376063.96,U000001377,3826-9023-7663-4777,4067-4728-3000-7462,704-545295-2
W000001028,190652.79,U000000893,6483-7256-8192-9986,6594-3119-4638-0003,030-032445-4
W000001029,315375.92,U000000859,2126-8126-4965-4547,1073-4332-9921-4121,494-255204-8
W000001030,146116.27,U000000767,3485-8007-1771-1672,7390-0673-1000-2596,119-685451-5
W000001031,194487.42,U000000374,2134-7810-1544-9307,5189-4014-6079-3775,178-300260-1
W000001032,51349.47,U000001608,6467-0683-1642-5641,5148-7664-8912-2003,052-721601-1
W000001033,387016.27,U000001048,9773-5657-3868-6677,9512-0292-5138-7435,123-750004-4
W000001034,17305.28,U000000770,9099-7907-2020-2503,7327-1010-0158-7069,185-366117-5
W000001035,475154.11,U000000890,8475-5831-8551-2767,6166-1111-7806-8914,583-880483-5
W000001036,485329.05,U000000458,1761-1989-1148-1777,5927-7939-0425-5087,600-441324-8
W000001037,337056.71,U000001678,8929-0293-5472-5436,9327-7750-3981-1088,973-264264-3
W000001038,433869.13,U000001240,4576-8281-6315-4880,1754-8355-0005-6630,188-368579-6
W000001039,158399.63,U000000574,5329-7459-5450-7777,9483-7856-4419-9492,674-779531-3
W000001040,180709.64,U000001092,1417-4109-1796-9897,7271-4436-2978-2644,927-216123-4
W000001041,399669.51,U000000352,5508-1176-0767-8513,5167-0411-4778-2728,989-817176-1
W000001042,98743.52,U000001702,6537-1783-5843-1336,6830-0928-4649-3899,693-433260-2
W000001043,85833.15,U000001165,2192-0427-3034-8547,4620-5492-4929-0891,258-092574-0
W000001044,407271.56,U000000676,8032-7892-5267-0212,8174-2295-7847-9489,860-262299-4
W000001045,185363.16,U000001537,7318-2720-2164-9872,7101-7078-7836-6933,486-305022-1
W000001046,31715.91,U000001070,2577-8063-9090-9567,7064-6548-9747-3737,288-436978-3
W000001047,454661.99,U000000997,1872-1947-5386-7014,7086-5227-2777-5188,123-718629-2
W000001048,102668.84,U000000478,3620-4329-1895-9004,2127-2669-0396-8968,680-396231-4
W000001049,152866.87,U000001667,8562-8895-6442-5877,6062-4234-5139-3468,294-348305-2
W000001050,217539.88,U000001867,3365-6102-8859-3132,6153-5844-4609-6564,910-012889-6
W000001051,158227.94,U000001998,8374-8292-6161-4747,1656-0893-3874-3608,468-127901-2
W000001052,385823.61,U000001315,9872-6624-8157-8973,1816-0842-8498-6396,281-743778-3
W000001053,410296.65,U000000439,3201-3861-4766-0537,8989-5050-4994-5833,752-005729-4
W000001054,124020.71,U000001920,5285-4094-3949-2882,2237-1748-6925-5772,433-225949-9
W000001055,494354.09,U000001697,5924-7225-6783-5160,3830-9863-3315-4467,000-900406-0
W000001056,237824.81,U000001574,2225-1837-1330-0988,7044-3062-7097-5094,596-721612-5
W000001057,64968.38,U000000193,0700-4103-9499-1940,1243-6192-4371-2244,351-076596-9
W000001058,5141.81,U000001826,9612-4447-0704-0504,0995-2853-0771-8336,021-840074-6
W000001059,237786.96,U000000951,7758-6263-9140-0502,5299-9811-4001-9177,219-284849-5
W000001060,259341.2,U000001964,9580-2258-9303-0120,4513-5226-9968-8182,650-260327-3
W000001061,205367.87,U000001774,1606-7738-8824-4890,3488-1354-6886-2335,476-443380-9
W000001062,176465.75,U000001252,8055-8167-8684-7035,7341-1142-3596-8507,139-851176-5
W000001063,347906.09,U000000773,4195-1162-5794-3266,7031-7514-1918-3952,946-689399-9
W000001064,484941.97,U000001714,9904-2352-0042-7264,8181-8808-4688-9248,600-002146-2
W000001065,45787.36,U000000490,3864-5452-4578-3764,9361-6411-2528-8697,144-252759-5
W000001066,125964.51,U000001238,2152-1604-4099-7204,8772-9639-7059-8656,787-132377-2
W000001067,249565.07,U000000587,0828-2384-5199-5592,7675-4498-2563-3200,307-958447-9
W000001068,359699.94,U000001115,4448-6254-7651-9126,1761-1535-6991-7921,384-144996-1
W000001069,143875.66,U000001813,7705-7767-2814-4922,3186-0711-2254-8665,565-919240-2
W000001070,115978.75,U000000276,1298-2182-8117-3828,6743-4331-3333-4309,062-335714-0
W000001071,1484.93,U000001634,8286-6167-7194-3152,7766-7078-7744-2501,284-747694-5
W000001072,181915.36,U000000147,3315-1485-7853-1580,9934-9631-1874-6756,654-925752-1
W000001073,368470.96,U000000752,2428-0784-8872-5410,6107-7605-1159-5373,493-633037-3
W000001074,285625.88,U000001629,6254-8085-3452-9798,3759-6405-6334-3517,991-224547-9
W000001075,377012.01,U000000158,5254-1285-3528-6638,2434-4965-1482-6461,937-629314-0
W000001076,313445.92,U000000671,5447-3485-9579-2183,3680-1406-1472-9039,389-786956-3
W000001077,332093.69,U000000985,2017-0823-7686-6118,7329-5813-2708-1026,767-306664-5
W000001078,197783.34,U000000651,1078-9371-9489-4544,9718-7080-3090-7917,768-539961-7
W000001079,118985.36,U000000486,5321-1653-1616-8723,6988-7178-5500-9804,276-971492-4
W000001080,44273.54,U000001174,7797-4650-8141-4056,1495-6591-9842-9295,558-211782-2
W000001081,112792.02,U000000205,9097-6891-6250-7173,3956-1387-8823-3479,407-988654-0
W000001082,195703.93,U000001318,0928-6300-6980-1374,0570-4644-8773-8596,110-676055-2
W000001083,4812.9,U000001037,7675-5906-9940-7826,2612-1932-3603-1543,869-673999-9
W000001084,12185.01,U000000084,7524-8990-4256-1687,7805-7345-1989-3773,419-462644-2
W000001085,353392.67,U000000266,6532-1574-2940-0746,9061-9140-0294-9040,852-703911-6
W000001086,45906.21,U000001648,8062-0814-4827-6576,8952-3339-2316-1439,044-091328-4
W000001087,173491.61,U000001553,2361-0453-0283-5916,6154-9784-1610-0709,131-545327-5
W000001088,305922.47,U000001352,5145-7093-9525-7834,7697-0071-2265-8532,180-366983-5
W000001089,320831.17,U000000769,0526-7018-5478-7503,0773-6159-1307-9141,598-222640-8
W000001090,422131.0,U000001695,7522-9162-8512-7628,6046-3044-5424-9472,486-910902-4
W000001091,113769.15,U000001119,8255-7908-4715-9023,7074-7180-7651-2593,362-681305-0
W000001092,327112.8,U000000937,0706-9238-8660-2394,5806-6552-4500-5344,846-108247-0
W000001093,7233.02,U000000437,7198-9547-9371-3638,9114-5010-4070-6320,509-675240-9
W000001094,419685.68,U000001313,9102-4156-9392-1095,0382-4358-4685-8857,006-485436-1
W000001095,71786.78,U000000790,4769-7503-6517-3064,7111-7520-7837-1957,429-706380-7
W000001096,444653.06,U000000129,1969-5198-3497-3669,0416-7574-2362-5951,977-365810-0
W000001097,31706.68,U000000018,6651-4806-6580-0642,7363-6557-1548-7378,759-701680-9
W000001098,161141.04,U000001692,5297-4212-7330-9871,1782-3864-6863-1184,091-149986-6
W000001099,451528.3,U000001654,4420-1753-3149-3353,6510-6946-5112-7362,278-792656-3
W000001100,2930.22,U000000336,6195-6095-5090-7299,4540-4622-1687-3939,419-224651-3
W000001101,313561.88,U000001320,1228-1898-5733-8606,5971-7794-2204-4833,212-179420-0
W000001102,135159.66,U000000338,0687-1728-9431-1795,3811-0985-4254-2422,719-235776-2
W000001103,460578.37,U000001827,6136-4835-0808-8612,3333-4388-2483-8606,217-763484-2
W000001104,417149.26,U000000739,2119-9526-4278-9914,3703-6751-4443-0757,421-672852-1
W000001105,77492.79,U000001720,1759-0212-9459-5305,3873-8852-3562-4435,872-124416-9
W000001106,388446.32,U000000075,3711-4024-2757-5475,6804-3086-0759-4581,650-260327-3
W000001107,494566.61,U000000560,3451-0069-7381-2770,0923-2570-2673-7983,059-876375-7
W000001108,34025.61,U000000151,7398-5384-1347-7178,5299-9811-4001-9177,897-913161-7
W000001109,57367.37,U000001942,2678-2291-5012-1976,3270-5859-8722-1924,475-752286-2
W000001110,13702.43,U000000321,5703-8146-3087-5030,3149-0216-4096-5752,105-733484-4
W000001111,162116.68,U000001694,6552-2419-6454-2102,0050-3817-5597-7082,993-862696-9
W000001112,37639.28,U000001384,6657-5600-6101-0420,8761-9474-9144-3682,148-481270-9
W000001113,70832.82,U000001922,7353-0970-9413-3729,6134-2974-8280-2250,120-893450-8
W000001114,94640.0,U000000930,1787-4745-6893-9815,5485-8275-1744-8294,221-274810-4
W000001115,374366.37,U000001589,8302-8162-1014-1879,4833-0294-2697-8737,799-694108-8
W000001116,39610.46,U000000505,6983-2118-2506-3023,0416-7574-2362-5951,217-847745-9
W000001117,188374.92,U000000657,6656-7249-0943-5815,1664-2796-0727-6245,163-970523-7
W000001118,81303.82,U000000762,9193-5358-1753-6795,3996-4224-9175-7434,062-750540-9
W000001119,356850.89,U000001649,7550-1419-6418-7978,6711-4462-6658-8283,995-429672-7
W000001120,409205.17,U000001668,0813-0738-5781-8507,3766-6954-6857-0757,768-146698-7
W000001121,324792.06,U000000052,8671-1641-9677-9154,0923-2570-2673-7983,611-905545-4
W000001122,479106.28,U000000062,9312-8618-4271-4075,4678-4062-3849-1518,925-413837-0
W000001123,97294.94,U000001901,0526-7018-5478-7503,0678-5444-5680-4301,188-368579-6
W000001124,210968.58,U000000662,1522-9210-6093-4445,7242-2749-4787-1208,969-231158-6
W000001125,342660.81,U000000753,9907-0464-6042-5679,3036-8690-0357-3269,284-118328-7
W000001126,95454.41,U000001289,7084-4202-7450-8554,5725-4419-0876-3257,137-919203-7
W000001127,194427.43,U000000281,2235-6985-8899-0880,2872-0875-6321-7822,927-216123-4
W000001128,231735.62,U000001651,5578-9384-6218-6972,8178-0382-1245-5948,113-533515-6
W000001129,244676.26,U000000828,5796-6074-8766-7537,7074-7180-7651-2593,985-996487-2
W000001130,201908.76,U000000470,1934-8661-2454-7827,2051-6113-5417-6350,337-553558-1
W000001131,484062.62,U000000469,0509-8055-6266-3367,1743-7571-3249-9977,965-252966-2
W000001132,363621.16,U000000323,3338-5746-3044-7620,6966-9634-7325-6979,894-690413-2
W000001133,378782.83,U000000421,7420-1221-3342-0849,8712-9749-2203-3832,111-692634-6
W000001134,211351.08,U000001932,5530-1570-2693-9196,3655-5921-1812-9738,093-347483-0
W000001135,132574.51,U000001365,9097-6891-6250-7173,7521-4389-4943-9286,704-723258-0
W000001136,309321.31,U000001787,8632-7495-9106-5257,0164-4948-9694-1852,977-365810-0
W000001137,129202.49,U000000056,5284-0336-2137-4892,8178-0382-1245-5948,002-579715-8
W000001138,87925.23,U000000632,1414-7477-5765-2548,3866-7395-2934-6551,449-191134-6
W000001139,46125.18,U000000906,7460-7623-6292-2355,2185-6712-2220-4720,897-199642-6
W000001140,387967.42,U000001733,6046-8180-5020-8450,9627-4024-9275-9133,396-845286-8
W000001141,200410.17,U000000546,5284-0336-2137-4892,9930-0473-6980-6187,724-331034-9
W000001142,127714.05,U000000480,6696-9079-2701-7209,8033-5751-6348-1189,530-179366-7
W000001143,347545.71,U000000435,3778-1705-5910-5910,7232-3047-0403-7130,843-906636-2
W000001144,84674.86,U000001580,2680-3558-4048-0351,7138-8550-3182-4397,874-856431-3
W000001145,439215.12,U000000498,3324-4090-4249-2502,6609-4263-2569-5354,820-726550-4
W000001146,474441.26,U000000981,1093-6744-4261-3875,5399-3962-4676-6103,237-341647-9
W000001147,204304.61,U000000976,7088-3216-2845-6405,8664-7318-7840-0289,620-521970-6
W000001148,457192.94,U000000121,3921-6885-0409-2482,0939-5621-4685-5607,546-466735-9
W000001149,369044.32,U000001195,1956-0684-1771-8636,1743-7571-3249-9977,846-622095-7
W000001150,126883.07,U000001044,5014-7022-8282-0383,2706-6424-3925-9910,652-808077-4
W000001151,198909.27,U000001197,5508-1176-0767-8513,8976-5606-5317-4984,844-591250-9
W000001152,1813.34,U000001808,9619-5444-4992-4316,8693-8902-4259-1901,562-361519-1
W000001153,479265.24,U000000830,4054-7702-1316-7656,1623-2914-7912-8432,756-046038-0
W000001154,71252.64,U000000718,8896-3715-7435-7384,3323-7043-1589-9590,099-772300-8
W000001155,331579.52,U000000599,0360-7171-8099-8142,4253-9281-1737-2114,210-986214-9
W000001156,335717.38,U000000319,9938-6491-2509-6586,5056-0426-2682-4902,518-858147-8
W000001157,316254.22,U000001895,0687-1728-9431-1795,7815-9787-8545-3976,894-690413-2
W000001158,66144.99,U000000635,7230-6486-1679-9158,0118-9099-4416-1699,226-635066-1
W000001159,77343.15,U000001452,2474-9708-5591-8465,0294-0327-9175-5885,427-083837-7
W000001160,29879.7,U000001994,5587-7632-5870-4009,6711-6508-8014-1501,314-030284-8
W000001161,179419.2,U000000241,0132-1926-4172-9346,6010-8302-2631-8805,065-532206-1
W000001162,320777.19,U000000611,5738-7415-5369-9595,4517-2474-3887-3566,899-674331-5
W000001163,370361.97,U000000467,7326-7350-6034-9769,3452-1285-1492-8656,398-802666-9
W000001164,392480.45,U000001726,7797-4650-8141-4056,9691-0200-2256-1758,499-778575-0
W000001165,301810.08,U000000201,7878-5005-6225-7735,9413-3983-1908-0878,041-776145-0
W000001166,87094.59,U000001192,8964-0825-3086-1689,5710-4567-8085-2697,276-910385-5
W000001167,80831.73,U000000444,3034-3695-4040-6391,9361-6411-2528-8697,655-228205-8
W000001168,113024.2,U000001783,8063-9868-8133-5798,7008-6522-6896-3975,571-393315-7
W000001169,496479.18,U000000821,7418-5755-0498-4289,9611-3332-4469-9181,476-097547-9
W000001170,386479.73,U000000795,6225-2365-4964-9126,2376-0701-3300-8868,162-846819-5
W000001171,262351.79,U000000200,2917-2708-7019-0482,7134-6853-4733-2828,471-920464-7
W000001172,215245.96,U000001871,1427-7663-8329-4500,2089-0870-4624-5241,309-259344-4
W000001173,158114.33,U000000434,4883-4485-8254-8783,4311-8464-2397-9125,509-675240-9
W000001174,170539.86,U000001990,5431-8246-6885-1328,0792-0542-9426-4569,784-520131-5
W000001175,300367.28,U000001693,7142-4875-4009-9094,0977-3327-0945-6703,557-260075-5
W000001176,393371.48,U000000392,3460-4341-6603-8228,8579-7333-1297-9546,708-110140-3
W000001177,309415.38,U000001148,1012-6823-4963-2290,2732-6377-2815-2727,276-242706-0
W000001178,110651.55,U000000347,9113-3458-5166-0481,4347-8515-9060-0813,381-591285-9
W000001179,214486.29,U000000077,0117-1596-1163-7988,9034-4481-1689-3832,214-599558-6
W000001180,91462.74,U000001999,1135-9069-4495-4304,6943-8463-6851-5709,148-045647-3
W000001181,268146.42,U000000692,8195-6728-2222-1371,5671-8472-8921-3615,776-167571-3
W000001182,144076.54,U000001045,5727-1300-9855-3965,2725-9388-3168-2625,804-356221-8
W000001183,103696.67,U000000799,2307-3135-3120-6001,1384-5967-0445-7612,551-735702-4
W000001184,179517.71,U000000139,4056-5919-5824-9385,1095-3759-5657-0819,307-815133-6
W000001185,329687.58,U000000873,7106-0916-6581-3529,8048-4760-9693-4201,967-739504-2
W000001186,333444.26,U000001332,7484-9946-0187-6262,9317-7142-9275-3218,076-740598-1
W000001187,82908.58,U000000800,7522-9162-8512-7628,1571-6101-1621-9830,509-123061-3
W000001188,363891.32,U000000729,2495-6061-9892-0991,2577-2911-6078-0452,439-941696-5
W000001189,68007.21,U000000178,0255-0906-9911-4938,9417-9445-8718-0116,683-953573-2
W000001190,305828.92,U000000209,0218-4150-8200-8585,4477-6786-2016-6670,965-792881-9
W000001191,348836.38,U000001144,3315-1485-7853-1580,2649-8819-0794-6558,240-789393-0
W000001192,290152.01,U000000634,7106-0916-6581-3529,5637-1786-6322-0358,276-979976-3
W000001193,282280.49,U000000273,9383-5360-8431-1274,5059-5005-7331-1362,313-335906-7
W000001194,453788.59,U000001077,9818-6754-0962-5866,6748-5739-9115-4046,042-959092-1
W000001195,280020.9,U000000641,6736-4211-0562-9425,2332-0573-0360-0977,324-281001-7
W000001196,428803.47,U000001343,4227-9986-7533-7179,3862-7971-3797-2154,086-768528-2
W000001197,428894.48,U000000902,9568-0405-1099-1650,3342-5074-1175-4832,258-092574-0
W000001198,412607.75,U000001304,3850-4822-7557-7952,4928-3815-4532-8038,419-077021-4
W000001199,471212.99,U000001600,4184-0522-2013-4362,6337-4541-2792-9620,806-288969-1
W000001200,418599.86,U000000312,9895-5792-7632-6784,5456-8699-5124-9139,221-274810-4
W000001201,251364.42,U000000681,7668-9983-4033-3069,3140-9449-6462-0925,145-674066-2
W000001202,96247.9,U000001633,6139-4232-2143-9009,5500-1967-7803-0469,839-423833-3
W000001203,19398.66,U000000523,3921-6885-0409-2482,5536-4974-3184-3426,278-955783-2
W000001204,364912.05,U000000952,1149-6484-3008-0408,0681-6727-3297-4376,189-929291-8
W000001205,103954.88,U000001226,2476-3082-3193-3502,5845-3215-6706-2281,043-410372-4
W000001206,365105.11,U000001956,9777-6237-6326-5502,3908-8313-7624-0348,258-673392-0
W000001207,388394.74,U000000548,2915-9848-4577-4586,6213-7963-5248-6197,516-378605-2
W000001208,151522.52,U000000134,7334-2655-0570-0932,8050-4303-3971-8805,119-721042-7
W000001209,273369.3,U000001781,3665-0869-8186-5109,0464-5122-8103-9794,654-263302-2
W000001210,109400.41,U000000303,3253-1129-8191-0114,9268-0469-1055-6990,192-868013-8
W000001211,34818.18,U000001321,1297-1355-4421-3283,3131-8405-0999-3682,947-820591-0
