Wallet_id,Balanced,Owner_ID,Credit_Card_ID,Debit_Card_ID,Bank_Number
W000000909,482975.81,U000001271,2724-2851-4160-0226,2754-7299-0142-4573,863-641221-7
W000000910,104292.72,U000000447,7977-7602-7601-5289,3751-9643-8394-0676,653-379328-0
W000000911,551314.55,U000000931,7837-9310-8980-1071,5767-4457-0057-1341,421-606605-3
W000000912,901514.61,U000001806,4676-7244-9482-3177,0688-2925-2237-6800,671-880002-4
W000000913,626160.46,U000001150,4972-1677-4180-0575,3007-5674-3676-1911,429-125669-1
W000000914,461996.81,U000000489,4284-3968-5052-8661,7473-3463-4863-0395,128-793357-1
W000000915,157888.12,U000001444,5544-4200-6034-4973,2015-1981-1086-5848,900-134415-8
W000000916,876724.2,U000001600,7996-9857-3479-6496,3398-3218-5132-7159,557-031320-8
W000000917,847796.13,U000001118,5738-8712-6898-0734,1806-1458-1946-0920,641-945074-7
W000000918,611285.41,U000000990,1000-6590-6018-9843,7351-0746-9192-4563,925-755018-6
W000000919,5037.59,U000001048,9718-4859-0657-1868,1095-9462-5676-1836,016-815113-6
W000000920,446454.96,U000000230,4082-4542-1047-6331,5796-6038-4022-3421,050-462283-5
W000000921,498008.09,U000000152,3468-8369-1620-2798,8932-2472-2991-9269,574-300706-3
W000000922,626749.94,U000001085,9034-4681-6912-3531,8287-6057-7160-9391,139-451890-4
W000000923,555251.69,U000000578,4255-7004-6388-7575,3523-0148-7261-1441,245-176635-5
W000000924,368069.36,U000000604,8916-7192-4736-4820,8382-5404-9204-3842,479-245074-5
W000000925,901177.22,U000001197,6922-1321-8306-2586,0631-6776-6265-9705,146-908054-0
W000000926,742743.19,U000000376,1460-8455-0834-1612,7679-8982-8987-3505,176-621978-3
W000000927,76457.23,U000001459,8926-6787-9405-7656,3364-0463-3267-8771,245-100221-1
W000000928,698441.8,U000000572,1944-4030-1987-4968,3220-9901-8379-0158,842-302514-2
W000000929,96130.57,U000001852,6590-2341-3783-1542,4151-9915-6741-1635,834-631089-4
W000000930,445119.28,U000000281,4694-3538-2424-5121,7662-3184-3804-9905,288-026188-7
W000000931,358803.95,U000001465,1501-0238-2864-1920,8440-4144-9241-0378,615-745892-8
W000000932,701979.73,U000000566,7178-8490-2964-6434,8422-1698-6078-9241,953-312971-7
W000000933,682434.61,U000000599,2563-4127-8788-1092,0475-8751-7597-6733,765-753587-9
W000000934,393598.55,U000000834,7316-7389-9301-0141,2944-2222-0228-6256,247-927804-1
W000000935,321939.84,U000001899,2780-2508-3372-3972,8834-9141-8403-9665,815-495326-6
W000000936,212807.62,U000000765,2757-7799-1670-1757,9919-8574-1204-9369,291-090717-4
W000000937,827640.82,U000001964,3611-4719-5650-7809,2574-2121-8877-5141,535-880510-2
W000000938,133221.22,U000001156,1871-5244-2036-8585,1951-8293-6188-2351,488-891590-9
W000000939,374000.72,U000001808,7769-4861-7009-6734,5968-6848-2701-3441,222-905570-4
W000000940,667471.53,U000000694,7170-0363-0393-2760,8549-5304-4870-4518,123-147364-5
W000000941,818828.5,U000000824,2893-1083-4250-6155,1282-4415-0506-0022,636-981510-9
W000000942,622919.63,U000001580,1311-5869-2428-3225,8434-3955-2824-7100,713-610202-2
W000000943,150515.12,U000000373,3861-9391-7808-3946,4804-6265-9152-6178,499-179206-8
W000000944,639016.02,U000001019,2108-4189-8754-5592,4967-3585-9835-5906,233-823651-0
W000000945,815166.53,U000001000,9901-0124-3246-9545,6532-7205-7423-5983,112-063364-3
W000000946,196295.24,U000001630,6731-3353-1545-4731,2754-7299-0142-4573,239-496890-7
W000000947,834401.01,U000000141,3711-2171-4831-9542,2308-9928-1692-3036,513-331576-3
W000000948,253298.63,U000001697,5471-8875-0164-1319,5569-0546-6177-4623,668-767048-3
W000000949,587053.24,U000001143,1402-0995-5375-7906,4837-2092-5641-7045,018-280268-4
W000000950,674590.05,U000000361,9222-7602-8987-9674,3395-9548-8814-5999,119-773832-5
W000000951,780437.37,U000000756,1255-4045-2397-4611,1039-5279-9033-5292,137-375792-1
W000000952,415806.15,U000000258,6453-8831-9423-3648,4921-6611-3621-1082,810-044008-9
W000000953,332247.25,U000000653,4814-9178-9159-0063,0085-7647-8974-1141,560-171663-5
W000000954,557284.38,U000001330,0312-7621-7794-3368,0940-6537-7201-5270,260-820163-7
W000000955,441596.67,U000001550,1262-5652-4174-4955,9917-4353-8543-2936,841-052718-1
W000000956,913809.75,U000000102,2757-7799-1670-1757,6405-0107-1876-5239,565-076478-3
W000000957,793307.89,U000001416,5805-6994-8477-5603,3395-8373-3745-1865,757-427536-8
W000000958,185400.71,U000001092,8307-0314-9703-5695,8401-3797-4182-5611,639-152489-9
W000000959,989184.46,U000001836,0233-9301-3770-8348,3220-0744-1148-7563,106-355845-4
W000000960,187577.21,U000000440,6400-1443-8620-8200,9221-2141-3457-5028,358-054755-9
W000000961,932772.15,U000001099,2803-4896-9360-1932,4877-4873-7705-7152,870-033857-3
W000000962,665530.35,U000001944,1510-3170-6276-0373,7362-7527-9319-5891,014-718831-7
W000000963,935053.47,U000000030,8218-1540-6490-9600,9865-3284-4052-7900,804-384265-7
W000000964,968123.14,U000000226,8042-2510-2170-1266,8516-8155-6084-0774,663-492503-8
W000000965,595184.46,U000000715,8862-2680-6342-4217,9720-6622-8870-9674,994-261792-6
W000000966,816893.96,U000001619,0436-7205-3549-3722,7017-3821-2746-9513,339-757980-7
W000000967,493089.69,U000001410,2091-8366-9699-4269,3788-0977-6539-6308,586-235064-6
W000000968,366579.77,U000001101,7660-3601-6785-6561,8750-3394-8995-9992,261-973956-2
W000000969,246349.16,U000000632,0558-0655-6120-2032,0675-0410-6425-7126,826-285101-8
W000000970,384376.82,U000000502,5456-5717-9810-1274,6532-7205-7423-5983,180-621572-2
W000000971,788476.62,U000000040,3164-5286-3862-4967,9671-5319-4764-1597,126-466373-4
W000000972,427726.85,U000000365,9901-0124-3246-9545,7705-5698-5995-4807,740-427443-7
W000000973,578510.23,U000000546,7901-2996-2585-8401,8796-7950-4526-7357,495-137175-8
W000000974,168177.16,U000000944,0253-6791-0136-6718,8901-2929-7003-1696,408-696547-5
W000000975,469713.86,U000001226,7117-5312-3797-6774,3008-2234-9248-3115,484-838244-2
W000000976,626696.57,U000000090,0889-4281-2245-7536,0026-5159-1112-5274,650-306204-9
W000000977,551581.94,U000001966,3069-0121-2570-2980,6141-8020-6158-2063,232-618788-3
W000000978,976883.33,U000000206,5835-3613-2852-5315,1381-1465-4466-7122,304-124560-5
W000000979,910108.95,U000000877,4523-8084-6234-9919,2686-9403-6574-1576,881-596449-3
W000000980,527070.92,U000001120,8758-8426-8270-3927,8178-7851-5922-9543,666-153974-6
W000000981,938052.61,U000001306,7478-4831-2045-7184,3222-3202-2193-1125,738-732992-2
W000000982,445946.36,U000000095,9186-7869-1912-0594,2545-4186-1200-3183,158-477973-1
W000000983,25476.24,U000001877,3500-6032-4356-9422,5294-9845-5231-0242,462-109525-8
W000000984,865076.93,U000001441,2428-4234-7237-1602,8443-8952-8907-7229,612-421933-0
W000000985,633129.57,U000000534,2985-8453-6301-1590,3060-9833-4731-5677,462-062103-5
W000000986,323646.03,U000000697,2340-8453-6496-5494,3491-2483-6792-6181,136-965254-4
W000000987,923359.16,U000001336,4153-8696-1226-2053,7364-3157-1471-0365,401-479724-5
W000000988,292135.82,U000001749,7117-5312-3797-6774,4493-4053-5159-6049,700-871686-4
W000000989,408251.8,U000001848,3770-8344-8918-6390,3795-2966-7288-2554,855-242980-3
W000000990,727945.47,U000000918,2168-6207-6695-4805,9408-9024-1307-8114,551-076860-9
W000000991,88991.71,U000001044,0860-4851-4900-3186,3910-9590-7619-2709,831-667646-7
W000000992,430470.16,U000000742,3895-8229-7546-9605,2523-9392-5476-0791,482-358018-1
W000000993,996458.92,U000000313,8743-1436-1322-6997,2412-2928-3899-4954,471-743835-7
W000000994,415004.4,U000001947,9451-6879-6167-5125,6155-6853-1129-2362,374-046650-1
W000000995,503555.93,U000000942,2184-8969-5592-7011,9181-1325-5279-9110,061-399930-0
W000000996,128411.41,U000000260,7178-8490-2964-6434,0286-4681-4544-1460,331-447650-3
W000000997,626981.77,U000000348,2181-7064-7174-5618,7705-5698-5995-4807,197-315703-4
W000000998,617707.29,U000001760,8521-0266-2346-9456,1759-7835-9522-7553,000-419555-1
W000000999,691864.2,U000001701,1926-8965-1244-0940,0512-9359-6692-8865,298-088128-6
W000001000,594698.68,U000000777,3102-5888-4979-9372,0933-8161-3696-8030,015-193559-2
W000001001,837769.98,U000001292,3030-3695-8171-4570,9399-5552-7191-3312,841-368532-1
W000001002,13827.38,U000001387,4734-1760-0449-0523,7433-1682-4781-9257,479-245074-5
W000001003,473251.97,U000000325,5159-8614-8850-9751,1314-3745-9707-3958,669-932087-7
W000001004,735092.86,U000001512,0047-3342-0808-2767,1428-5539-8177-6001,129-500455-3
W000001005,751122.39,U000000024,0747-2678-1435-5573,3232-5864-9941-8950,273-776587-8
W000001006,66314.8,U000001010,6561-1814-9337-5750,4034-2819-7873-4068,226-351508-0
W000001007,579000.44,U000001949,7346-4690-0810-8003,3523-0148-7261-1441,998-838895-7
W000001008,191584.48,U000000582,8658-6675-9665-2860,4380-6789-6414-2518,099-530650-1
W000001009,960466.45,U000001488,9034-4681-6912-3531,3410-3693-7341-6392,662-483044-5
W000001010,554322.75,U000001704,0629-2366-3517-1497,1879-7548-6771-6807,850-693340-7
W000001011,799658.75,U000001116,8680-9638-8212-2526,3795-2966-7288-2554,068-356028-3
W000001012,778166.98,U000001728,4001-4694-8750-3041,3905-5554-3226-2730,209-233215-4
W000001013,249651.85,U000000624,4982-4134-4604-6375,3096-8820-0229-4242,380-578557-3
W000001014,593824.02,U000000461,9414-0256-2544-2682,0458-8995-0153-0850,286-603251-5
W000001015,555246.99,U000001201,2555-1486-4418-9153,9740-4780-1446-1275,074-717179-4
W000001016,731323.18,U000000472,0158-6126-9685-4544,9031-9082-6907-6278,918-915304-0
W000001017,482022.26,U000000850,2001-9475-0934-0279,2696-5728-4765-7152,222-346153-2
W000001018,80286.76,U000000008,3770-8344-8918-6390,7413-3941-8937-6952,906-438050-0
W000001019,66320.04,U000001089,5152-0650-5273-6697,3949-3191-6571-7925,874-327405-1
W000001020,720380.37,U000001177,3500-6032-4356-9422,3003-6275-1016-7843,679-926920-0
W000001021,607321.67,U000001869,3431-5251-8239-9847,0622-6783-5456-6970,387-994782-9
W000001022,143247.67,U000001147,6872-4900-2543-3470,2840-3605-2361-3349,948-204277-2
W000001023,567561.24,U000000972,6805-6269-1801-1739,9961-5715-8513-9806,142-854894-4
W000001024,647246.66,U000000952,9067-6589-8680-0072,0033-9067-0445-4153,267-035112-0
W000001025,837646.43,U000001362,9979-3415-5249-1712,0286-8733-2248-3894,414-313151-3
W000001026,562971.59,U000001781,9467-4186-2559-5000,4946-3560-8682-2193,463-621738-0
W000001027,903488.3,U000001623,6642-8666-3402-3783,7362-7527-9319-5891,202-917704-1
W000001028,603825.22,U000000985,3673-3803-5641-1011,3993-1413-6098-2038,748-300111-0
W000001029,554378.82,U000001882,9740-9451-2535-9918,4876-9078-7593-9592,648-370348-3
W000001030,324477.03,U000001372,6125-6393-6364-7353,7176-5414-7795-8722,514-543098-3
W000001031,632314.62,U000001757,8376-3972-0411-2539,7605-4319-5695-8872,368-940535-1
W000001032,648147.82,U000000528,1595-9438-9740-8379,2185-4616-8338-6679,627-896369-6
W000001033,108893.55,U000000202,9034-4681-6912-3531,4300-3803-7231-8311,353-027006-2
W000001034,404354.24,U000001844,8290-0073-9249-7958,9586-6733-6297-5717,639-152489-9
W000001035,843354.11,U000001631,5380-4943-2268-5326,6915-1415-3016-3328,769-240682-8
W000001036,716981.3,U000001065,5136-7087-7444-9317,4279-4182-4877-1487,350-928608-7
W000001037,804266.97,U000000351,1079-8448-7320-9135,8514-6028-3493-6096,847-009314-3
W000001038,997952.66,U000000596,1842-9177-8789-2854,8745-9508-1892-2033,238-202816-5
W000001039,311872.03,U000001255,4257-6712-0209-9721,8031-2621-4914-2838,356-275389-3
W000001040,551802.77,U000001352,7427-4991-5937-9367,4991-9485-1645-9227,342-684083-4
W000001041,521612.49,U000000089,1555-9058-9583-8068,0934-7494-3638-2670,066-917004-8
W000001042,677571.56,U000000277,1767-3029-0473-2290,3965-2596-5606-5843,227-678572-9
W000001043,409395.63,U000001493,5170-7297-9388-8277,0364-3849-4942-7911,292-155746-3
W000001044,832376.09,U000001719,0994-5105-9893-3741,8173-4159-3783-2103,300-425851-3
W000001045,996027.69,U000000677,7390-0520-5725-0050,8588-2720-3404-3392,252-623275-8
W000001046,425346.26,U000000216,3278-4398-9532-4617,1577-0327-4908-9678,511-527820-4
W000001047,213503.02,U000001184,2061-1533-3493-5511,1307-3667-4366-1607,382-213805-0
W000001048,629783.79,U000000801,8001-0953-8986-4608,0132-7773-6720-9943,141-590748-5
W000001049,545600.3,U000002000,3054-3324-4613-8069,3231-7115-1717-0277,144-634027-0
W000001050,952208.28,U000000179,4194-3656-4506-5525,7203-4169-8993-9957,290-942687-4
W000001051,128812.0,U000000297,5913-1744-5146-4050,8269-4651-1897-1410,473-402693-2
W000001052,609805.16,U000001078,9274-5905-7380-7799,5399-9319-3385-3188,340-807165-5
W000001053,116105.42,U000001889,0090-6275-8390-1750,8943-1787-8331-7816,617-796775-8
W000001054,130177.89,U000001611,9862-3864-7292-8228,1973-7967-8080-8663,473-264592-8
W000001055,974005.49,U000000328,4734-8936-7298-9927,1958-2949-6402-5396,624-454286-5
W000001056,845864.42,U000000541,7939-0123-7834-5081,4184-1436-5318-0762,251-773249-0
W000001057,928977.06,U000000153,9718-4859-0657-1868,5106-4023-4263-5319,139-051803-4
W000001058,757950.21,U000000705,1430-0038-9338-6183,7362-7527-9319-5891,158-795675-2
W000001059,661621.75,U000000014,2255-7389-3837-4229,9011-0536-7734-1268,267-487996-2
W000001060,345429.94,U000000107,8892-3308-6209-6636,9702-7193-2094-1217,653-201433-7
W000001061,683086.98,U000000327,5252-1527-7798-7479,9188-6104-6960-6745,350-928608-7
W000001062,295783.27,U000000109,1171-6393-2270-2210,5796-6038-4022-3421,066-815108-9
W000001063,89226.35,U000000444,3717-3373-7881-0387,6532-7205-7423-5983,769-034837-1
W000001064,636152.36,U000001382,5573-8411-7686-0019,8371-7465-5597-3652,869-698722-8
W000001065,779506.15,U000001358,7627-5851-1764-5212,4235-4517-1563-3644,161-174072-3
W000001066,765169.17,U000000189,3760-1026-1219-4569,1282-4415-0506-0022,428-613065-6
W000001067,788203.68,U000000188,3777-9315-2723-5252,6365-7446-9659-2504,002-040685-5
W000001068,985535.49,U000000091,6661-5870-1605-8623,4493-4053-5159-6049,366-371969-6
W000001069,889611.31,U000000860,6903-2762-4906-6770,0576-3127-2467-3865,022-537670-6
W000001070,771920.24,U000000352,9335-5885-1822-9033,3816-7855-5483-5634,342-684083-4
W000001071,486619.18,U000000475,1571-8060-9580-4405,8178-3122-7218-8424,051-443856-5
W000001072,191458.44,U000000667,6907-5530-2854-0159,3312-6843-5494-0058,516-501193-7
W000001073,705564.88,U000001910,9186-7869-1912-0594,8964-4936-8108-2227,406-590514-6
W000001074,885419.18,U000000422,2580-4787-6640-2554,2775-6459-3227-7554,311-324590-5
W000001075,249876.49,U000000183,8001-0953-8986-4608,1462-4574-0574-4353,168-100676-0
W000001076,116441.3,U000001666,0876-5397-3002-8539,2310-3785-7426-1440,303-857136-6
W000001077,392530.01,U000001554,5456-5717-9810-1274,1837-5150-7358-9961,713-010396-3
W000001078,578019.63,U000000012,9274-5905-7380-7799,6303-5420-2446-3966,050-102556-5
W000001079,72419.39,U000000459,7083-3151-5909-4224,4461-0783-3359-6611,279-047174-5
W000001080,65937.71,U000000038,4840-0637-3698-5733,6413-4018-8115-8697,490-441474-5
W000001081,348519.16,U000001328,1970-3159-0702-0451,4448-2265-3201-1005,401-548722-8
W000001082,569588.78,U000001298,8447-1891-2918-8197,7411-6376-2620-6613,047-894349-8
W000001083,714063.45,U000001369,7920-6610-7992-1681,9451-8691-2827-0297,209-233215-4
W000001084,250381.34,U000000112,8506-6046-5693-6925,9399-5552-7191-3312,847-804733-6
W000001085,481519.28,U000000803,7736-6540-6461-3963,2833-2287-6739-1898,869-976516-0
W000001086,797804.41,U000000910,7264-5016-7356-9467,1915-0348-0321-0144,316-963235-2
W000001087,203509.05,U000001853,1580-6419-9727-3347,4060-1150-0889-5811,315-932949-2
W000001088,245209.9,U000000318,5684-9575-2345-7274,2840-3605-2361-3349,558-407563-5
W000001089,240982.66,U000001434,5739-8342-3532-6524,3224-8727-0218-1792,780-254351-4
W000001090,112218.19,U000000889,2002-9495-4808-6475,4257-0306-4863-0417,908-412815-9
W000001091,350325.4,U000001857,1424-9488-2923-1107,4823-2225-2815-5547,253-116535-5
W000001092,294101.22,U000000888,8416-2908-6537-7091,1837-5150-7358-9961,814-542658-4
W000001093,38740.74,U000000689,9580-6444-7654-4316,6303-5420-2446-3966,615-745892-8
W000001094,637940.51,U000000134,7929-4980-9153-7120,3060-9833-4731-5677,720-032868-9
W000001095,334287.77,U000000166,1275-5456-5403-1248,8275-3319-9794-4319,847-009314-3
W000001096,11745.73,U000001987,1682-8250-0856-4796,2280-7871-2536-9631,227-012539-5
W000001097,884537.18,U000001367,4153-8696-1226-2053,8445-5068-7559-2489,024-556457-7
W000001098,3133.69,U000000839,7536-6438-0976-1389,8287-6057-7160-9391,562-843477-4
W000001099,362327.28,U000000022,2571-7053-1901-3073,7926-7190-7221-8781,406-087873-3
W000001100,764451.44,U000000969,1307-0827-4130-7612,1024-0168-5433-5566,650-306204-9
W000001101,541593.38,U000001154,4831-2484-8275-1620,4448-2265-3201-1005,671-333232-5
W000001102,652175.06,U000000334,0299-5966-2495-4116,7091-6512-7423-4045,093-131641-8
W000001103,966631.08,U000000686,6504-8306-3718-9531,1970-5642-4600-7275,366-371969-6
W000001104,650533.44,U000000385,9811-7765-6222-9557,4279-4182-4877-1487,414-962162-7
W000001105,811041.33,U000001303,7921-2579-3555-1240,3455-4397-1045-0226,749-070663-6
W000001106,469769.23,U000000997,2304-9258-9452-5758,2265-9381-2406-0148,273-776587-8
W000001107,64643.59,U000001875,6444-6228-0698-3816,8269-4651-1897-1410,226-351508-0
W000001108,104110.36,U000001917,1845-1664-8028-5113,9214-3476-3897-0763,274-098168-5
W000001109,964702.84,U000000372,8067-4485-6947-1555,4279-4182-4877-1487,310-619551-2
W000001110,818348.46,U000000052,8107-9259-5432-3725,4720-5682-7521-3148,311-552037-6
W000001111,36248.49,U000001194,4942-5353-6283-7722,3410-3693-7341-6392,924-912733-7
W000001112,743583.71,U000000605,0306-8293-6140-0947,2419-1510-3202-3549,607-593658-9
W000001113,335725.23,U000001196,8390-5905-8724-8558,2985-7219-6656-3456,924-958454-4
W000001114,772592.02,U000001691,0481-9348-2396-8894,6527-7610-9034-3657,606-551406-6
W000001115,853143.2,U000000960,4482-8557-9619-2794,6365-7446-9659-2504,569-929760-5
W000001116,337095.2,U000001238,6642-8666-3402-3783,8360-1164-8642-8650,111-659009-2
W000001117,991156.58,U000000519,4963-8034-4839-5983,3951-8779-3346-9065,557-657165-6
W000001118,714683.02,U000000704,4014-0909-3976-6445,2191-5423-6704-4125,380-198123-9
W000001119,581856.22,U000001687,3232-0541-3518-5639,7076-7851-9157-6738,714-502390-0
W000001120,822862.75,U000000468,5136-7087-7444-9317,5968-6848-2701-3441,488-891590-9
W000001121,271585.73,U000001884,8930-2733-7091-1406,8073-6821-4968-9658,881-596449-3
W000001122,148839.82,U000000916,1291-7164-0650-7181,6262-4474-0728-5005,753-057272-1
W000001123,590616.55,U000000138,4619-0135-8310-4386,6436-4242-4291-9195,416-475947-9
W000001124,57978.35,U000001456,2195-7171-5768-2988,8400-1690-8673-7263,152-882059-3
W000001125,339523.44,U000001556,9776-2776-6410-3634,5000-1374-4060-9997,903-655320-4
W000001126,4542.03,U000000640,1430-8232-2550-9257,0369-4633-6350-4999,266-439089-0
W000001127,756451.21,U000000287,7853-2813-0377-4108,6409-3391-4685-7930,998-205086-4
W000001128,495338.79,U000001361,8694-5114-6984-2711,5367-6227-5488-6798,714-605666-3
W000001129,238716.48,U000001259,5985-6108-2023-6847,4555-5258-7608-8039,206-295077-1
W000001130,711228.02,U000000926,4630-6062-0792-0000,1850-4891-8835-2550,372-813659-9
W000001131,405379.97,U000000620,6887-5575-3315-0731,9698-7103-6873-7085,355-151544-2
W000001132,824390.51,U000000755,6922-7496-5171-3276,8269-4651-1897-1410,555-049104-6
W000001133,24185.62,U000001531,5446-1620-2963-1178,9682-3989-5871-5373,769-240682-8
W000001134,23536.56,U000001613,2478-9906-2712-4488,1890-5684-1037-7491,734-190230-2
W000001135,130324.41,U000001161,7736-6540-6461-3963,8875-5107-1466-9896,016-815113-6
W000001136,39779.01,U000000451,4735-6316-7454-6417,9639-2122-6722-4531,355-151544-2
W000001137,293756.5,U000001039,9289-0994-3209-6453,3140-5855-3259-7943,096-059492-8
W000001138,471402.77,U000001480,1960-8643-0047-5460,0910-8838-6467-5266,047-079729-4
W000001139,712640.94,U000000962,0864-3110-9384-6285,9506-7839-0931-9446,414-515339-5
W000001140,739370.52,U000001386,3410-0880-0976-8494,3040-9608-4697-4892,404-156005-6
W000001141,999927.76,U000000110,8279-5711-8110-4734,9058-0489-9403-1473,718-410441-4
W000001142,282315.36,U000001759,8186-8110-0189-5341,5488-2804-8265-7200,702-142462-4
W000001143,945165.78,U000000760,8032-9101-3140-4833,7679-8982-8987-3505,478-430950-8
W000001144,300958.84,U000000804,6657-3533-5509-0773,2908-7922-4985-6108,261-973956-2
W000001145,580641.87,U000001671,6193-6678-5662-0103,2015-1981-1086-5848,773-657669-7
W000001146,940242.59,U000000310,1027-4367-5345-6819,0622-6783-5456-6970,073-078838-3
W000001147,52360.01,U000000588,2580-4787-6640-2554,7100-3202-9028-1097,748-426447-2
W000001148,294423.1,U000001661,5501-8059-6011-2829,8175-3355-1345-8205,774-990355-1
W000001149,356247.48,U000001110,8023-8593-1857-0904,8937-9000-4445-9355,125-317013-7
W000001150,534535.16,U000000679,4694-3538-2424-5121,9221-2141-3457-5028,928-243871-7
W000001151,529741.36,U000001920,3776-2439-5853-6535,3999-2488-0142-9478,928-243871-7
W000001152,112032.11,U000001167,0029-3585-6648-3096,7050-5338-9695-3776,551-288111-3
W000001153,917487.26,U000001128,3708-4833-3158-7712,3187-6651-8295-0635,167-142897-5
W000001154,618433.18,U000001915,3542-9869-8471-5017,9221-2141-3457-5028,220-165269-4
W000001155,19320.59,U000001055,8307-0314-9703-5695,6310-8185-2932-9873,240-481766-2
W000001156,186023.73,U000000341,3784-2978-3750-6506,1093-3250-6418-7527,168-100676-0
W000001157,103322.3,U000000818,7931-4856-2284-0732,0423-0956-8496-4823,788-412874-4
W000001158,704866.15,U000000949,5803-1278-5111-1963,1881-9866-2290-7430,101-462366-2
W000001159,594072.56,U000000458,0528-8108-6937-3149,1662-4462-8382-2020,538-954242-7
W000001160,915613.37,U000000488,3297-8561-0715-4291,5767-4457-0057-1341,476-452153-3
W000001161,31959.89,U000000036,0178-9622-7247-2871,9717-7220-9206-1538,895-909749-4
W000001162,591875.58,U000000113,9093-7061-8110-5512,4020-6005-4875-1892,635-772382-7
W000001163,121867.8,U000000586,5895-3966-7476-0434,8745-9508-1892-2033,921-545967-8
W000001164,16289.13,U000000301,5287-1137-8109-9873,2265-9804-9539-6574,653-379328-0
W000001165,670994.9,U000001519,9093-7061-8110-5512,1806-1458-1946-0920,474-640627-4
W000001166,843043.61,U000000876,6549-3338-8545-3682,8749-7530-5754-3629,452-911194-8
W000001167,772865.84,U000001295,3197-4371-9291-2692,8454-2282-3985-4746,181-271054-3
W000001168,10270.44,U000000739,3030-3695-8171-4570,0122-1206-3226-0952,762-129241-5
W000001169,40478.02,U000001951,8127-3879-8703-2567,8178-3122-7218-8424,614-358231-4
W000001170,693965.13,U000001863,7445-4652-6004-4405,8921-2009-6291-2136,325-429569-2
W000001171,133518.81,U000000955,0266-1477-7245-7303,3312-9464-6809-2922,449-531222-3
W000001172,20102.44,U000001013,9731-9460-1932-0299,9712-8526-0727-6901,869-698722-8
W000001173,730583.05,U000000240,9492-9275-3296-4870,4379-2521-8706-6042,773-542328-2
W000001174,338139.78,U000000923,0783-6191-8398-5803,8812-0553-5060-9187,543-070575-1
W000001175,868277.03,U000000284,5518-3376-5750-7356,3510-2606-6230-2278,627-515524-5
W000001176,570529.21,U000001826,3676-0021-6890-5095,4913-4058-1994-7661,528-739184-5
W000001177,976500.57,U000000905,5273-0720-5770-8985,7818-7600-0318-2229,802-683797-3
W000001178,85910.8,U000000088,4156-1167-5601-0423,9712-8526-0727-6901,621-771340-7
W000001179,463703.71,U000001794,2478-9906-2712-4488,4107-7095-2081-5059,225-773066-5
W000001180,365157.87,U000001645,9893-2600-1596-9750,5294-9845-5231-0242,467-807117-8
W000001181,89701.95,U000000076,8692-1294-8097-9923,4888-1498-0962-5887,607-593658-9
W000001182,346262.22,U000000722,8964-6172-6994-3631,8847-2936-4703-7996,640-063232-8
W000001183,396011.24,U000001765,9048-2845-0623-4033,1602-2350-6543-3705,691-464728-5
W000001184,542394.06,U000000322,5255-4331-6696-4618,4430-0792-3584-8302,645-637885-0
W000001185,794973.94,U000000796,6446-0361-8347-4970,5072-9333-4000-9139,558-097837-8
W000001186,990658.0,U000000389,3611-4719-5650-7809,5436-6078-1762-2081,481-122084-6
W000001187,637285.08,U000000042,6295-8165-1884-4182,9563-3184-1269-7019,185-293945-4
W000001188,312234.76,U000001522,8545-8572-0919-1525,2942-2988-1401-4463,150-734875-4
W000001189,812340.03,U000001461,6805-6269-1801-1739,6243-9580-3620-5184,273-776587-8
W000001190,182166.51,U000000678,8961-9466-5301-7668,7784-5038-3716-0235,024-811743-0
W000001191,303906.85,U000000645,5803-1278-5111-1963,7992-4562-7059-1334,038-871331-5
W000001192,473946.59,U000000185,3632-5953-8137-0536,9712-8526-0727-6901,387-209653-9
W000001193,983674.1,U000001511,5447-7464-2437-9320,9799-3849-3440-6791,566-033169-6
W000001194,87057.63,U000001060,8678-5476-1827-9048,3347-4696-7836-6075,484-838244-2
W000001195,197957.2,U000000681,3213-2151-4277-4200,6147-3602-5390-3267,382-213805-0
W000001196,228761.38,U000001659,0195-8566-9779-0481,2637-7800-0204-7183,074-600373-9
W000001197,868170.91,U000001833,5456-5717-9810-1274,0128-0654-3453-6550,481-288493-7
W000001198,399571.65,U000000303,0840-4559-7565-6729,5629-4120-7368-0819,806-394659-4
W000001199,845394.81,U000001699,9354-2811-7785-4352,1344-6831-6690-7645,565-076478-3
W000001200,463847.44,U000001969,4985-9776-5553-1159,8408-7929-8065-9211,895-768989-8
W000001201,948290.5,U000001824,6720-3104-1203-6968,8463-2266-7694-4981,674-263704-1
W000001202,549586.76,U000001517,4676-7244-9482-3177,2637-7800-0204-7183,154-547617-6
W000001203,926139.41,U000001268,2715-8175-6208-9599,9880-9454-3170-3411,096-344162-8
W000001204,579268.81,U000001725,2238-0682-9282-8017,8703-9033-0514-9781,022-169192-5
W000001205,898009.09,U000001895,1478-0925-5718-4040,7190-2426-8686-2343,120-952084-3
W000001206,547408.58,U000001867,7042-5797-7156-8417,6799-4143-2304-3234,991-233546-3
W000001207,97521.71,U000000266,5746-3578-0387-0837,2532-2443-9267-4626,114-186400-4
W000001208,441284.67,U000001970,4478-7775-2645-6144,6764-2233-5438-1495,485-159148-4
W000001209,652173.79,U000000720,6373-2972-7357-4664,3640-5647-9458-3925,821-329970-0
W000001210,806308.64,U000000074,6400-1443-8620-8200,7503-1745-0108-6345,746-831671-1
W000001211,867359.51,U000001831,4014-1065-6628-2984,8422-4737-7344-9110,490-441474-5
